name,id,price,type,date
Bánh trứng Custas ,DA010,5000,CASH_AT_MACHINE,2023-06-03 11:31:59.539000
Trà xanh 0 độ,N00034,15000,CASH_AT_MACHINE,2023-06-03 11:31:41.827000
Coco Dừa xiêm,N101,20000,MOMO,2023-06-03 10:09:21.511000
Nescafe Cafe sữa đá 200ml,N027,15000,MOMO,2023-06-03 07:57:33.925000
Nước lọc lavie 500ml,N001,10000,CASH_AT_MACHINE,2023-06-03 07:26:19.066000
Bánh chocopie,DA008,5000,CASH_AT_MACHINE,2023-06-02 18:01:48.084000
Bánh chocopie,DA008,5000,CASH_AT_MACHINE,2023-06-02 17:54:15.830000
Nutri Boost dâu sữa yến mạch 297ml,N021,15000,MOMO,2023-06-02 16:16:09.462000
TH trà xanh,N00033,12000,VNPAY,2023-06-02 15:10:58.344000
Nước gạo rang TH,N00035,15000,MOMO,2023-06-02 13:26:30.442000
Sữa đậu nành vị đậu đỏ,SD0016,7000,MOMO,2023-06-02 13:15:07.501000
Bánh trứng sữa mềm Belgi vị truyền thống,B040,5000,MOMO,2023-06-02 13:14:36.340000
Sữa đậu nành Fami nguyên chất 200ml,SD0011,6000,CASH_AT_MACHINE,2023-06-02 11:49:23.947000
Nước lọc lavie 500ml,N001,10000,VNPAY,2023-06-02 10:13:14.113000
Trà sữa TeaBreak,N109,15000,MOMO,2023-06-02 07:58:16.172000
Sữa đậu nành vị đậu đỏ,SD0016,7000,MOMO,2023-06-02 05:16:35.897000
Nescafe Cafe sữa đá 200ml,N027,15000,VNPAY,2023-06-01 19:32:57.474000
Snack Hành Oishi,B0056,6000,MOMO,2023-06-01 19:01:19.148000
Nescafe Cafe sữa đá 200ml,N027,15000,CASH_AT_MACHINE,2023-06-01 18:22:51.200000
Snack Bắp vị phô mai,B031,6000,CASH_AT_MACHINE,2023-06-01 17:21:19.154000
Nước thạch Gumi vị nho,N039,15000,VNPAY,2023-06-01 16:58:41.774000
Cozy tắc mật ong ,B018,12000,VNPAY,2023-06-01 15:12:57.265000
Bánh que cam Stck Biscuit,B034,7000,MOMO,2023-06-01 14:48:43.133000
TH trà xanh,N00033,12000,VNPAY,2023-06-01 14:33:06.223000
Wake up 247,N00038,15000,VNPAY,2023-06-01 14:14:49.889000
Ôlong Teaplus,N103,12000,MOMO,2023-06-01 13:27:47.609000
TH trà xanh,N00033,12000,CASH_AT_MACHINE,2023-06-01 11:47:46.298000
ICE Đào,N029,12000,CASH_AT_MACHINE,2023-06-01 10:16:39.320000
Ôlong Teaplus,N103,12000,VNPAY,2023-06-01 09:54:28.863000
Milo 180ml sữa hộp,N018,10000,MOMO,2023-06-01 08:51:46.595000
Bánh trứng sữa mềm Belgi vị truyền thống,B040,5000,MOMO,2023-06-01 08:50:55.992000
Bò húc lon 250ml,N011,15000,MOMO,2023-06-01 08:01:31.424000
Cozy trà đào sả,N0011,12000,MOMO,2023-06-01 07:52:07.642000
Sữa đậu nành Fami nguyên chất 200ml,SD0011,6000,MOMO,2023-06-01 07:39:30.149000
Cozy trà đào sả,N0011,12000,VNPAY,2023-06-01 07:34:53.851000
Cozy trà đào sả,N0011,12000,MOMO,2023-05-31 19:22:15.664000
Bò húc lon 250ml,N011,15000,MOMO,2023-05-31 18:26:49.954000
Bánh chocopie,DA008,5000,CARD,2023-05-31 17:45:32.665000
Bánh cốm Custas,B037,5000,CARD,2023-05-31 17:45:09.043000
Nước suối Aquafina 500ml,N002,10000,CASH_AT_MACHINE,2023-05-31 17:40:19.310000
Snack Bắp vị phô mai,B031,6000,MOMO,2023-05-31 16:55:01.134000
Bánh que cam Stck Biscuit,B034,7000,VNPAY,2023-05-31 16:34:36.771000
TH trà xanh,N00033,12000,VNPAY,2023-05-31 16:24:54.676000
Xúc xích CP bò ,B011,20000,VNPAY,2023-05-31 16:16:14.643000
Coco Dừa xiêm,N101,20000,MOMO,2023-05-31 15:23:19.921000
Cozy trà đào sả,N0011,12000,CASH_AT_MACHINE,2023-05-31 13:59:41.742000
Sữa đậu nành Fami nguyên chất 200ml,SD0011,6000,MOMO,2023-05-31 13:02:14.434000
Nước suối Aquafina 500ml,N002,10000,CASH_AT_MACHINE,2023-05-31 11:24:10.865000
Nước suối Aquafina 500ml,N002,10000,CASH_AT_MACHINE,2023-05-31 11:23:19.972000
Coco Dừa xiêm,N101,20000,CASH_AT_MACHINE,2023-05-31 10:11:33.107000
Bánh trứng sữa mềm Belgi vị truyền thống,B040,5000,CASH_AT_MACHINE,2023-05-31 09:55:17.530000
Milo 180ml sữa hộp,N018,10000,VNPAY,2023-05-31 09:47:16.261000
Milo 180ml sữa hộp,N018,10000,VNPAY,2023-05-31 09:46:41.945000
Xúc xích CP bò ,B011,20000,VNPAY,2023-05-31 09:20:17.764000
Cozy tắc mật ong ,B018,12000,VNPAY,2023-05-31 08:47:32.162000
Goodmood vị sữa chua,N108,12000,VNPAY,2023-05-31 08:10:53.893000
Cozy tắc mật ong ,B018,12000,VNPAY,2023-05-31 07:41:47.102000
Bánh chocopie,DA008,5000,CASH_AT_MACHINE,2023-05-31 07:04:40.222000
Sữa đậu nành vị đậu đỏ,SD0016,7000,CASH_AT_MACHINE,2023-05-30 22:50:32.717000
Sữa đậu nành Fami nguyên chất 200ml,SD0011,6000,CARD,2023-05-30 18:51:48.985000
Bánh que cam Stck Biscuit,B034,7000,MOMO,2023-05-30 17:39:13.730000
Bánh que cam Stck Biscuit,B034,7000,MOMO,2023-05-30 17:38:26.757000
Bánh chocopie,DA008,5000,CASH_AT_MACHINE,2023-05-30 17:05:40.011000
Bò húc lon 250ml,N011,15000,CASH_AT_MACHINE,2023-05-30 17:05:06.966000
Snack Bắp vị phô mai,B031,6000,CARD,2023-05-30 16:53:14.057000
Xúc xích CP bò ,B011,20000,VNPAY,2023-05-30 16:28:03.362000
Bánh que cam Stck Biscuit,B034,7000,CASH_AT_MACHINE,2023-05-30 16:21:53.673000
Snack Hành Oishi,B0056,6000,CASH_AT_MACHINE,2023-05-30 16:21:32.311000
Snack Cà Chua,B027,6000,CASH_AT_MACHINE,2023-05-30 16:20:56.266000
Sữa đậu nành Fami nguyên chất 200ml,SD0011,6000,CARD,2023-05-30 15:14:40.518000
Hồng trà vị đào C2 500ml,N012,15000,MOMO,2023-05-30 14:41:26.890000
Nutri Boost dâu sữa yến mạch 297ml,N021,15000,CASH_AT_MACHINE,2023-05-30 13:46:40.860000
Milo 180ml sữa hộp,N018,10000,CASH_AT_MACHINE,2023-05-30 10:05:25.017000
Nước lọc lavie 500ml,N001,10000,VNPAY,2023-05-30 08:55:20.654000
Milo 180ml sữa hộp,N018,10000,MOMO,2023-05-30 08:26:40.823000
Bánh trứng sữa mềm Belgi vị truyền thống,B040,5000,MOMO,2023-05-30 08:26:12.417000
Hồng trà vị đào C2 500ml,N012,15000,VNPAY,2023-05-30 08:17:11.572000
Snack Bắp vị phô mai,B031,6000,VNPAY,2023-05-30 08:16:28.875000
Sting dâu lon,N000034,15000,MOMO,2023-05-30 08:05:55.797000
Nước suối Aquafina 500ml,N002,10000,VNPAY,2023-05-30 07:31:10.023000
Cozy tắc mật ong ,B018,12000,CASH_AT_MACHINE,2023-05-29 20:18:43.376000
ICE Đào,N029,12000,CASH_AT_MACHINE,2023-05-29 18:20:05.386000
Nước tinh khiết Dasani 500ml,N003,10000,CASH_AT_MACHINE,2023-05-29 18:04:02.670000
Snack Hành Oishi,B0056,6000,CARD,2023-05-29 16:48:58.290000
Đậu phộng da cá Poca,B056,15000,MOMO,2023-05-29 15:23:44.346000
Coco Dừa xiêm,N101,20000,MOMO,2023-05-29 14:11:19.940000
Trà xanh 0 độ,N00034,15000,VNPAY,2023-05-29 13:25:04.513000
Nutri Boost dâu sữa yến mạch 297ml,N021,15000,VNPAY,2023-05-29 12:35:17.508000
Nước tăng lực Sting vàng lon 320ml,N010,15000,MOMO,2023-05-29 12:22:48.906000
Nước tăng lực Sting vàng lon 320ml,N010,15000,MOMO,2023-05-29 12:22:25.125000
Nước tăng lực Sting vàng lon 320ml,N010,15000,MOMO,2023-05-29 12:21:58.199000
Bánh chocopie,DA008,5000,CASH_AT_MACHINE,2023-05-29 12:05:53.507000
Bánh chocopie,DA008,5000,CASH_AT_MACHINE,2023-05-29 12:05:35.475000
Bò húc lon 250ml,N011,15000,VNPAY,2023-05-29 09:53:05.206000
Hồng trà vị đào C2 500ml,N012,15000,CASH_AT_MACHINE,2023-05-29 08:42:54.747000
Milo 180ml sữa hộp,N018,10000,MOMO,2023-05-29 08:25:38.457000
Bánh trứng sữa mềm Belgi vị truyền thống,B040,5000,MOMO,2023-05-29 08:25:10.959000
Wake up 247,N00038,15000,MOMO,2023-05-29 08:04:10.583000
Bánh chocopie,DA008,5000,CASH_AT_MACHINE,2023-05-28 22:29:57.227000
Snack Cà Chua,B027,6000,CASH_AT_MACHINE,2023-05-28 20:10:03.456000
Nước suối Aquafina 500ml,N002,10000,CASH_AT_MACHINE,2023-05-28 14:27:28.818000
Cozy trà đào sả,N0011,12000,CARD,2023-05-28 11:01:34.293000
Nước tinh khiết Dasani 500ml,N003,10000,CASH_AT_MACHINE,2023-05-28 07:32:28.094000
Nước ngọt Pet Coca Cola 390ml,N004,10000,CASH_AT_MACHINE,2023-05-28 03:37:39.623000
Nước ngọt Pet Coca Cola 390ml,N004,10000,VNPAY,2023-05-27 22:04:21.174000
Nước ngọt Pet Coca Cola 390ml,N004,10000,CASH_AT_MACHINE,2023-05-27 21:03:07.930000
Nước ngọt Pet Coca Cola 390ml,N004,10000,CASH_AT_MACHINE,2023-05-27 21:02:35.715000
Hồng trà vị đào C2 500ml,N012,15000,VNPAY,2023-05-27 13:56:08.063000
Nước gạo rang TH,N00035,15000,CASH_AT_MACHINE,2023-05-27 12:19:59.024000
Bánh trứng sữa mềm Belgi vị truyền thống,B040,5000,CASH_AT_MACHINE,2023-05-27 12:19:32.651000
Coco Dừa xiêm,N101,20000,VNPAY,2023-05-27 12:07:11.306000
Ôlong Teaplus,N103,12000,CASH_AT_MACHINE,2023-05-27 11:22:37.430000
Snack Cà Chua,B027,6000,CASH_AT_MACHINE,2023-05-27 11:11:47.329000
Nước thạch Gumi vị nho,N039,15000,CASH_AT_MACHINE,2023-05-27 11:11:08.303000
Sữa đậu nành vị đậu đỏ,SD0016,7000,MOMO,2023-05-27 09:25:57.724000
Goodmood vị sữa chua,N108,12000,VNPAY,2023-05-27 09:24:51.956000
Sữa đậu nành vị đậu đỏ,SD0016,7000,VNPAY,2023-05-27 09:23:27.182000
Sữa đậu nành Fami nguyên chất 200ml,SD0011,6000,MOMO,2023-05-27 07:46:38.149000
Bánh chocopie,DA008,5000,CASH_AT_MACHINE,2023-05-26 21:55:07.708000
Nước thạch Gumi vị vải,N038,15000,CASH_AT_MACHINE,2023-05-26 21:54:18.410000
Snack Cà Chua,B027,6000,VNPAY,2023-05-26 18:49:01.704000
Snack Hành Oishi,B0056,6000,VNPAY,2023-05-26 18:48:30.044000
Bánh cốm Custas,B037,5000,CARD,2023-05-26 17:48:28.226000
Bánh cốm Custas,B037,5000,CARD,2023-05-26 17:48:08.626000
Nước thạch Gumi vị vải,N038,15000,MOMO,2023-05-26 14:55:04.971000
Snack Hành Oishi,B0056,6000,VNPAY,2023-05-26 14:48:36.698000
Milo 180ml sữa hộp,N018,10000,CASH_AT_MACHINE,2023-05-26 14:11:37.625000
Nước ngọt Pet Coca Cola 390ml,N004,10000,CASH_AT_MACHINE,2023-05-26 14:11:05.397000
Snack Bắp vị phô mai,B031,6000,MOMO,2023-05-26 13:24:17.332000
Nước tăng lực Sting vàng lon 320ml,N010,15000,CASH_AT_MACHINE,2023-05-26 13:01:58.995000
Nước thạch Gumi vị vải,N038,15000,VNPAY,2023-05-26 12:29:10.580000
Bánh chocopie,DA008,5000,CASH_AT_MACHINE,2023-05-26 12:05:28.669000
Bánh chocopie,DA008,5000,CASH_AT_MACHINE,2023-05-26 12:05:11.747000
Milo 180ml sữa hộp,N018,10000,MOMO,2023-05-26 11:28:14.601000
Milo 180ml sữa hộp,N018,10000,MOMO,2023-05-26 11:27:25.458000
Cozy tắc mật ong ,B018,12000,CARD,2023-05-26 11:01:47.165000
Trà xanh 0 độ,N00034,15000,CARD,2023-05-26 11:00:07.904000
Nước tinh khiết Dasani 500ml,N003,10000,CASH_AT_MACHINE,2023-05-26 10:58:02.473000
Nước lọc lavie 500ml,N001,10000,CASH_AT_MACHINE,2023-05-26 10:57:40.780000
Goodmood vị sữa chua,N108,12000,CASH_AT_MACHINE,2023-05-26 10:56:35.257000
ICE Đào,N029,12000,CASH_AT_MACHINE,2023-05-26 10:56:11.487000
Milo 180ml sữa hộp,N018,10000,CASH_AT_MACHINE,2023-05-26 10:54:24.245000
Snack Cà Chua,B027,6000,CASH_AT_MACHINE,2023-05-26 10:53:34.252000
Sữa đậu nành Fami nguyên chất 200ml,SD0011,6000,MOMO,2023-05-26 07:42:51.294000
Goodmood vị sữa chua,N108,12000,MOMO,2023-05-26 01:06:21.337000
Snack Hành Oishi,B0056,6000,VNPAY,2023-05-25 19:56:50.110000
Bánh trứng Custas ,DA010,5000,VNPAY,2023-05-25 19:52:23.273000
Nước tinh khiết Dasani 500ml,N003,10000,VNPAY,2023-05-25 19:51:04.611000
Milo 180ml sữa hộp,N018,10000,VNPAY,2023-05-25 19:50:35.955000
Trà xanh 0 độ,N00034,15000,VNPAY,2023-05-25 19:50:03.057000
Nước ngọt Pet Coca Cola 390ml,N004,10000,CASH_AT_MACHINE,2023-05-25 18:42:11.538000
Snack Cà Chua,B027,6000,VNPAY,2023-05-25 17:53:01.964000
Snack Cà Chua,B027,6000,MOMO,2023-05-25 17:45:26.049000
Xúc xích CP bò ,B011,20000,CASH_AT_MACHINE,2023-05-25 17:33:37.502000
Snack Hành Oishi,B0056,6000,MOMO,2023-05-25 17:09:49.975000
Snack Bắp vị phô mai,B031,6000,MOMO,2023-05-25 17:09:26.393000
Bò húc lon 250ml,N011,15000,CASH_AT_MACHINE,2023-05-25 16:48:50.637000
Coco Dừa xiêm,N101,20000,CASH_AT_MACHINE,2023-05-25 16:47:07.159000
Xúc xích CP bò ,B011,20000,VNPAY,2023-05-25 16:10:38.636000
Nước gạo rang TH,N00035,15000,MOMO,2023-05-25 15:40:37.050000
Hồng trà vị đào C2 500ml,N012,15000,CASH_AT_MACHINE,2023-05-25 15:09:33.890000
Nutri Boost dâu sữa yến mạch 297ml,N021,15000,CASH_AT_MACHINE,2023-05-25 15:08:28.677000
Xúc xích CP bò ,B011,20000,VNPAY,2023-05-25 10:26:30.706000
Bánh cốm Custas,B037,5000,CASH_AT_MACHINE,2023-05-24 20:57:22.627000
Nước gạo rang TH,N00035,15000,VNPAY,2023-05-24 17:31:37.972000
Nescafe Cafe sữa đá 200ml,N027,15000,MOMO,2023-05-24 14:27:52.548000
Nescafe Cafe sữa đá 200ml,N027,15000,VNPAY,2023-05-24 12:09:55.938000
Nescafe Cafe sữa đá 200ml,N027,15000,MOMO,2023-05-24 10:04:08.239000
Nescafe Cafe sữa đá 200ml,N027,15000,CARD,2023-05-24 09:25:40.003000
Kẹo cao su Extra vị bạc hà,B042,7000,CARD,2023-05-24 09:24:54.406000
Kẹo cao su Extra vị bạc hà,B042,7000,MOMO,2023-05-24 07:43:35.773000
Snack Bắp vị phô mai,B031,6000,MOMO,2023-05-24 07:43:15.546000
Snack Bắp vị phô mai,B031,6000,MOMO,2023-05-24 07:42:54.843000
Bò húc lon 250ml,N011,15000,MOMO,2023-05-24 07:41:08.787000
Bò húc lon 250ml,N011,15000,MOMO,2023-05-24 07:40:35.871000
Trà sữa TeaBreak,N109,15000,VNPAY,2023-05-24 07:26:28.150000
Kẹo cao su Doublemint ,B047,6000,MOMO,2023-05-24 05:53:17.869000
Ôlong Teaplus,N103,12000,VNPAY,2023-05-23 22:50:37.532000
Bánh que cam Stck Biscuit,B034,7000,CARD,2023-05-23 18:58:02.996000
Snack Bắp vị phô mai,B031,6000,MOMO,2023-05-23 18:56:33.999000
Ôlong Teaplus,N103,12000,VNPAY,2023-05-23 18:49:03.833000
Ôlong Teaplus,N103,12000,VNPAY,2023-05-23 18:48:08.828000
Snack phồng tôm indo,B046,6000,MOMO,2023-05-23 17:38:44.123000
Nước gạo rang TH,N00035,15000,MOMO,2023-05-23 17:37:43.963000
Bò húc lon 250ml,N011,15000,MOMO,2023-05-23 17:20:06.835000
Trà sữa TeaBreak,N109,15000,VNPAY,2023-05-23 16:44:53.913000
Ôlong Teaplus,N103,12000,CASH_AT_MACHINE,2023-05-23 16:04:50.015000
Wake up 247,N00038,15000,VNPAY,2023-05-23 14:36:43.303000
Ôlong Teaplus,N103,12000,CASH_AT_MACHINE,2023-05-23 14:24:35.340000
Snack phồng tôm indo,B046,6000,VNPAY,2023-05-23 12:22:20.801000
Bánh cốm Custas,B037,5000,VNPAY,2023-05-23 11:46:05.763000
Nước ngọt Pet Coca Cola 390ml,N004,10000,CASH_AT_MACHINE,2023-05-23 11:23:45.676000
Bò húc lon 250ml,N011,15000,VNPAY,2023-05-23 11:11:53.328000
Trà sữa TeaBreak,N109,15000,MOMO,2023-05-23 10:34:07.934000
Bánh trứng sữa mềm Belgi vị truyền thống,B040,5000,MOMO,2023-05-23 09:08:30.672000
ICE Đào,N029,12000,MOMO,2023-05-23 09:08:04.337000
Nescafe Cafe sữa đá 200ml,N027,15000,MOMO,2023-05-23 08:11:42.688000
Wake up 247,N00038,15000,MOMO,2023-05-23 08:02:10.281000
Bò húc lon 250ml,N011,15000,MOMO,2023-05-23 08:00:58.423000
Cozy tắc mật ong,V001,12000,VNPAY,2023-05-22 18:10:52.863000
ICE Đào,N029,12000,VNPAY,2023-05-22 16:53:12.319000
Nước tăng lực Sting vàng lon 320ml,N010,15000,MOMO,2023-05-22 15:15:41.902000
Coco Dừa xiêm,N101,20000,CASH_AT_MACHINE,2023-05-22 14:09:42.318000
Trà sữa TeaBreak,N109,15000,MOMO,2023-05-22 14:08:43.373000
Nước gạo rang TH,N00035,15000,VNPAY,2023-05-22 13:18:24.896000
Bánh trứng sữa mềm Belgi vị truyền thống,B040,5000,VNPAY,2023-05-22 13:17:40.375000
Nước tăng lực Sting vàng lon 320ml,N010,15000,MOMO,2023-05-22 12:33:16.824000
Ôlong Teaplus,N103,12000,VNPAY,2023-05-22 12:13:19.495000
Nutri Boost dâu sữa yến mạch 297ml,N021,15000,CASH_AT_MACHINE,2023-05-22 12:07:09.127000
ICE Đào,N029,12000,CARD,2023-05-22 11:22:11.434000
Coco Dừa xiêm,N101,20000,VNPAY,2023-05-22 10:26:30.541000
Bánh trứng sữa mềm Belgi vị truyền thống,B040,5000,MOMO,2023-05-22 08:37:42.208000
Sữa đậu nành vị đậu đỏ,SD0016,7000,MOMO,2023-05-22 08:37:12.821000
Revive Trắng,N00040,15000,CARD,2023-05-22 08:32:03.839000
Cozy tắc mật ong ,B018,12000,MOMO,2023-05-22 08:08:58.623000
Nước tăng lực Sting vàng lon 320ml,N010,15000,CASH_AT_MACHINE,2023-05-22 07:25:26.062000
Sữa đậu nành Fami nguyên chất 200ml,SD0011,6000,MOMO,2023-05-22 07:04:49.875000
Sữa đậu nành vị đậu đỏ,SD0016,7000,VNPAY,2023-05-21 17:55:32.973000
Trà xanh 0 độ,N00034,15000,CASH_AT_MACHINE,2023-05-21 17:12:19.122000
Revive Trắng,N00040,15000,CASH_AT_MACHINE,2023-05-21 15:06:03.923000
Boncha Mật ong,N105,12000,CARD,2023-05-21 12:37:33.686000
Sữa đậu nành vị đậu đỏ,SD0016,7000,CASH_AT_MACHINE,2023-05-21 11:08:37.464000
Sữa đậu nành vị đậu đỏ,SD0016,7000,VNPAY,2023-05-21 10:36:37.659000
Bánh trứng sữa mềm Belgi vị truyền thống,B040,5000,CASH_AT_MACHINE,2023-05-21 07:19:37.231000
ICE Đào,N029,12000,CASH_AT_MACHINE,2023-05-21 07:18:38.393000
Goodmood vị sữa chua,N108,12000,MOMO,2023-05-20 22:50:50.574000
Trà xanh 0 độ,N00034,15000,MOMO,2023-05-20 20:02:37.711000
Bánh que cam Stck Biscuit,B034,7000,VNPAY,2023-05-20 17:29:59.835000
Bánh trứng sữa mềm Belgi vị truyền thống,B040,5000,CASH_AT_MACHINE,2023-05-20 16:44:40.038000
Bánh trứng sữa mềm Belgi vị truyền thống,B040,5000,CASH_AT_MACHINE,2023-05-20 15:05:12.904000
Coco Dừa xiêm,N101,20000,CASH_AT_MACHINE,2023-05-20 15:03:43.763000
Nước lọc lavie 500ml,N001,10000,MOMO,2023-05-20 14:38:32.966000
Bánh que cam Stck Biscuit,B034,7000,CASH_AT_MACHINE,2023-05-20 14:25:39.916000
